time,method,number of record,elapsed time
2021/08/13 01:30:44,POST,4919000,17
2021/08/13 01:31:03,POST,4920000,14
2021/08/13 01:31:21,POST,4921000,15
2021/08/13 01:31:42,POST,4922000,15
2021/08/13 01:32:02,POST,4923000,15
2021/08/13 01:32:21,POST,4924000,15
2021/08/13 01:32:39,POST,4925000,15
2021/08/13 01:32:58,POST,4926000,15
2021/08/13 01:33:15,POST,4927000,14
2021/08/13 01:33:35,POST,4928000,16
2021/08/13 01:33:53,POST,4929000,14
2021/08/13 01:34:12,POST,4930000,16
2021/08/13 01:34:30,POST,4931000,16
2021/08/13 01:34:49,POST,4932000,17
2021/08/13 01:35:09,POST,4933000,15
2021/08/13 01:35:28,POST,4934000,12
2021/08/13 01:35:46,POST,4935000,16
2021/08/13 01:36:05,POST,4936000,15
2021/08/13 01:36:22,POST,4937000,17
2021/08/13 01:36:40,POST,4938000,16
2021/08/13 01:36:58,POST,4939000,14
2021/08/13 01:37:19,POST,4940000,15
2021/08/13 01:37:39,POST,4941000,15
2021/08/13 01:37:58,POST,4942000,15
2021/08/13 01:38:17,POST,4943000,14
2021/08/13 01:38:35,POST,4944000,16
2021/08/13 01:38:53,POST,4945000,13
2021/08/13 01:39:10,POST,4946000,16
2021/08/13 01:39:29,POST,4947000,15
2021/08/13 01:39:47,POST,4948000,16
2021/08/13 01:40:05,POST,4949000,32
2021/08/13 01:40:23,POST,4950000,17
2021/08/13 01:40:42,POST,4951000,16
2021/08/13 01:40:59,POST,4952000,14
2021/08/13 01:41:18,POST,4953000,15
2021/08/13 01:41:36,POST,4954000,18
2021/08/13 01:41:55,POST,4955000,18
2021/08/13 01:42:13,POST,4956000,17
2021/08/13 01:42:32,POST,4957000,15
2021/08/13 01:42:50,POST,4958000,15
2021/08/13 01:43:10,POST,4959000,15
2021/08/13 01:43:30,POST,4960000,15
2021/08/13 01:43:48,POST,4961000,15
2021/08/13 01:44:07,POST,4962000,15
2021/08/13 01:44:25,POST,4963000,15
2021/08/13 01:44:44,POST,4964000,16
2021/08/13 01:45:03,POST,4965000,15
2021/08/13 01:45:21,POST,4966000,16
2021/08/13 01:45:39,POST,4967000,16
2021/08/13 01:45:57,POST,4968000,15
2021/08/13 01:46:15,POST,4969000,16
2021/08/13 01:46:33,POST,4970000,14
2021/08/13 01:46:51,POST,4971000,17
2021/08/13 01:47:08,POST,4972000,17
2021/08/13 01:47:27,POST,4973000,15
2021/08/13 01:47:45,POST,4974000,16
2021/08/13 01:48:02,POST,4975000,13
2021/08/13 01:48:21,POST,4976000,15
2021/08/13 01:48:41,POST,4977000,15
