time,method,number of record,elapsed time
2021/08/08 13:31:17,POST,41900,18
2021/08/08 13:31:22,POST,42000,21
2021/08/08 13:31:25,POST,42100,18
2021/08/08 13:31:27,POST,42200,16
2021/08/08 13:31:30,POST,42300,16
2021/08/08 13:31:32,POST,42400,22
2021/08/08 13:31:35,POST,42500,16
2021/08/08 13:31:37,POST,42600,22
2021/08/08 13:31:41,POST,42700,20
2021/08/08 13:31:43,POST,42800,20
2021/08/08 13:31:46,POST,42900,22
2021/08/08 13:31:48,POST,43000,20
2021/08/08 13:31:50,POST,43100,20
2021/08/08 13:31:52,POST,43200,20
2021/08/08 13:31:56,POST,43300,19
2021/08/08 13:32:00,POST,43400,557
2021/08/08 13:32:03,POST,43500,19
2021/08/08 13:32:06,POST,43600,19
2021/08/08 13:32:09,POST,43700,19
2021/08/08 13:32:12,POST,43800,19
2021/08/08 13:32:14,POST,43900,19
2021/08/08 13:32:16,POST,44000,22
2021/08/08 13:32:19,POST,44100,20
2021/08/08 13:32:24,POST,44200,22
2021/08/08 13:32:27,POST,44300,21
2021/08/08 13:32:32,POST,44400,15
2021/08/08 13:32:34,POST,44500,26
2021/08/08 13:32:36,POST,44600,20
2021/08/08 13:32:38,POST,44700,16
2021/08/08 13:32:40,POST,44800,18
2021/08/08 13:32:43,POST,44900,18
2021/08/08 13:32:45,POST,45000,20
2021/08/08 13:32:48,POST,45100,24
2021/08/08 13:32:55,POST,45200,18
2021/08/08 13:32:58,POST,45300,20
2021/08/08 13:33:01,POST,45400,20
2021/08/08 13:33:03,POST,45500,19
2021/08/08 13:33:05,POST,45600,24
2021/08/08 13:33:08,POST,45700,24
2021/08/08 13:33:10,POST,45800,23
2021/08/08 13:33:12,POST,45900,23
2021/08/08 13:33:16,POST,46000,23
2021/08/08 13:33:22,POST,46100,20
2021/08/08 13:33:25,POST,46200,24
2021/08/08 13:33:29,POST,46300,15
2021/08/08 13:33:32,POST,46400,30
2021/08/08 13:33:35,POST,46500,19
2021/08/08 13:33:38,POST,46600,19
2021/08/08 13:33:40,POST,46700,21
2021/08/08 13:33:42,POST,46800,17
2021/08/08 13:33:44,POST,46900,18
2021/08/08 13:33:46,POST,47000,19
2021/08/08 13:33:49,POST,47100,19
2021/08/08 13:33:52,POST,47200,17
2021/08/08 13:33:55,POST,47300,19
2021/08/08 13:33:57,POST,47400,25
2021/08/08 13:34:02,POST,47500,17
2021/08/08 13:34:04,POST,47600,18
2021/08/08 13:34:07,POST,47700,20
2021/08/08 13:34:10,POST,47800,22
2021/08/08 13:34:12,POST,47900,21
2021/08/08 13:34:15,POST,48000,20
2021/08/08 13:34:17,POST,48100,17
2021/08/08 13:34:23,POST,48200,30
2021/08/08 13:34:26,POST,48300,18
2021/08/08 13:34:29,POST,48400,24
2021/08/08 13:34:32,POST,48500,21
2021/08/08 13:34:36,POST,48600,21
2021/08/08 13:34:38,POST,48700,18
2021/08/08 13:34:40,POST,48800,15
2021/08/08 13:34:42,POST,48900,17
2021/08/08 13:34:44,POST,49000,20
2021/08/08 13:34:47,POST,49100,25
2021/08/08 13:34:49,POST,49200,18
2021/08/08 13:34:52,POST,49300,22
2021/08/08 13:34:54,POST,49400,23
2021/08/08 13:35:00,POST,49500,17
2021/08/08 13:35:02,POST,49600,23
2021/08/08 13:35:05,POST,49700,19
2021/08/08 13:35:08,POST,49800,20
2021/08/08 13:35:10,POST,49900,19
2021/08/08 13:35:13,POST,50000,24
2021/08/08 13:35:15,POST,50100,24
2021/08/08 13:35:19,POST,50200,17
2021/08/08 13:35:22,POST,50300,18
2021/08/08 13:35:30,POST,50400,15
2021/08/08 13:35:32,POST,50500,18
2021/08/08 13:35:39,POST,50600,14
2021/08/08 13:35:41,POST,50700,17
2021/08/08 13:35:47,POST,50800,16
2021/08/08 13:35:49,POST,50900,20
2021/08/08 13:35:52,POST,51000,23
2021/08/08 13:35:54,POST,51100,18
2021/08/08 13:35:56,POST,51200,20
2021/08/08 13:35:59,POST,51300,41
2021/08/08 13:36:06,POST,51400,114
2021/08/08 13:36:10,POST,51500,25
2021/08/08 13:36:12,POST,51600,22
2021/08/08 13:36:15,POST,51700,145
2021/08/08 13:36:17,POST,51800,22
2021/08/08 13:36:20,POST,51900,23
2021/08/08 13:36:26,POST,52000,17
2021/08/08 13:36:29,POST,52100,20
2021/08/08 13:36:31,POST,52200,18
2021/08/08 13:36:36,POST,52300,19
2021/08/08 13:36:38,POST,52400,19
2021/08/08 13:36:40,POST,52500,16
2021/08/08 13:36:45,POST,52600,14
2021/08/08 13:36:52,POST,52700,19
2021/08/08 13:36:55,POST,52800,21
2021/08/08 13:36:57,POST,52900,22
2021/08/08 13:37:01,POST,53000,35
2021/08/08 13:37:03,POST,53100,21
2021/08/08 13:37:06,POST,53200,19
2021/08/08 13:37:08,POST,53300,18
2021/08/08 13:37:11,POST,53400,18
2021/08/08 13:37:16,POST,53500,14
2021/08/08 13:37:18,POST,53600,23
2021/08/08 13:37:22,POST,53700,20
2021/08/08 13:37:25,POST,53800,17
2021/08/08 13:37:29,POST,53900,16
2021/08/08 13:37:31,POST,54000,22
2021/08/08 13:37:35,POST,54100,77
2021/08/08 13:37:38,POST,54200,22
2021/08/08 13:37:40,POST,54300,20
2021/08/08 13:37:43,POST,54400,20
2021/08/08 13:37:47,POST,54500,19
2021/08/08 13:37:49,POST,54600,21
2021/08/08 13:37:52,POST,54700,19
2021/08/08 13:37:54,POST,54800,24
2021/08/08 13:37:57,POST,54900,24
2021/08/08 13:37:59,POST,55000,21
2021/08/08 13:38:02,POST,55100,25
2021/08/08 13:38:16,POST,55200,16
2021/08/08 13:38:18,POST,55300,14
2021/08/08 13:38:20,POST,55400,16
2021/08/08 13:38:22,POST,55500,16
2021/08/08 13:38:24,POST,55600,19
2021/08/08 13:38:28,POST,55700,37
2021/08/08 13:38:30,POST,55800,22
2021/08/08 13:38:34,POST,55900,16
2021/08/08 13:38:36,POST,56000,25
2021/08/08 13:38:38,POST,56100,21
2021/08/08 13:38:41,POST,56200,21
2021/08/08 13:38:43,POST,56300,20
2021/08/08 13:38:46,POST,56400,23
2021/08/08 13:38:48,POST,56500,22
2021/08/08 13:38:50,POST,56600,20
2021/08/08 13:38:53,POST,56700,23
2021/08/08 13:39:03,POST,56800,22
2021/08/08 13:39:05,POST,56900,16
2021/08/08 13:39:08,POST,57000,20
2021/08/08 13:39:10,POST,57100,17
2021/08/08 13:39:12,POST,57200,18
2021/08/08 13:39:15,POST,57300,21
2021/08/08 13:39:17,POST,57400,20
2021/08/08 13:39:19,POST,57500,22
2021/08/08 13:39:21,POST,57600,20
2021/08/08 13:39:24,POST,57700,19
2021/08/08 13:39:26,POST,57800,19
2021/08/08 13:39:28,POST,57900,17
2021/08/08 13:39:30,POST,58000,20
2021/08/08 13:39:36,POST,58100,24
2021/08/08 13:39:38,POST,58200,19
2021/08/08 13:39:40,POST,58300,19
2021/08/08 13:39:43,POST,58400,21
2021/08/08 13:39:45,POST,58500,17
2021/08/08 13:39:47,POST,58600,18
2021/08/08 13:39:50,POST,58700,21
2021/08/08 13:39:53,POST,58800,18
2021/08/08 13:39:56,POST,58900,42
2021/08/08 13:39:58,POST,59000,21
2021/08/08 13:40:03,POST,59100,21
2021/08/08 13:40:05,POST,59200,20
2021/08/08 13:40:08,POST,59300,17
2021/08/08 13:40:11,POST,59400,18
2021/08/08 13:40:13,POST,59500,22
2021/08/08 13:40:19,POST,59600,19
2021/08/08 13:40:21,POST,59700,17
2021/08/08 13:40:23,POST,59800,18
2021/08/08 13:40:25,POST,59900,18
2021/08/08 13:40:27,POST,60000,20
2021/08/08 13:40:31,POST,60100,24
2021/08/08 13:40:38,POST,60200,16
2021/08/08 13:40:40,POST,60300,18
2021/08/08 13:40:43,POST,60400,23
2021/08/08 13:40:45,POST,60500,19
2021/08/08 13:40:54,POST,60600,17
2021/08/08 13:40:56,POST,60700,16
2021/08/08 13:40:58,POST,60800,22
2021/08/08 13:41:00,POST,60900,19
2021/08/08 13:41:03,POST,61000,22
2021/08/08 13:41:06,POST,61100,22
2021/08/08 13:41:08,POST,61200,17
2021/08/08 13:41:10,POST,61300,19
2021/08/08 13:41:13,POST,61400,19
2021/08/08 13:41:15,POST,61500,19
2021/08/08 13:41:18,POST,61600,25
2021/08/08 13:41:20,POST,61700,19
2021/08/08 13:41:27,POST,61800,23
2021/08/08 13:41:31,POST,61900,21
